timestamp,token0,token1,buyDex,sellDex,spread,volume,profit,gas,netProfit,flashLoanFee
1756671256864,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937856.033284,45,-89999987062188.97,90
1756671256864,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602812.587843,45,-89999985397232.4,90
1756671256864,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671256952,USDC,LINK,sushiswap,uniswapV2,95.98,100000,20.391093682781847,45,-24.608906317308154,90
1756671257003,DAI,SHIB,uniswapV2,sushiswap,99.99,100000,127382.58603649793,45,127247.58603649793,90
1756671257003,DAI,SHIB,uniswapV2,shibaswap,99.99,100000,15089571.335219042,45,15089436.335219042,90
1756671257003,DAI,SHIB,sushiswap,shibaswap,99.15,100000,14962188.749182545,45,14962053.749182545,90
1756671257990,WETH,USDT,sushiswap,uniswapV2,96.83,100000,35199965.051561,45,-89999964800079.95,90
1756671257991,WETH,USDT,shibaswap,uniswapV2,99.89,100000,36315133.267613,45,-89999963684911.73,90
1756671257991,WETH,USDT,shibaswap,sushiswap,96.8,100000,1115168.216052,45,-89999998884876.78,90
1756671258074,DAI,FRAX,sushiswap,uniswapV2,58.1,100000,1.201580169549005,45,-133.798419830451,90
1756671258177,DAI,UNI,sushiswap,uniswapV2,99.52,100000,826.5056184842506,45,691.5056184842506,90
1756671258447,WBTC,MATIC,uniswapV2,shibaswap,98.4,100000,0.030838174237431612,45,-44.969161834762566,90
1756671258618,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671258618,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671258618,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671258682,DAI,CRV,uniswapV2,sushiswap,98.03,100000,357.6542409046464,45,222.65424090464637,90
1756671258694,LINK,UNI,sushiswap,uniswapV2,99.97,100000,1136.8250480918448,45,1001.8250480918448,90
1756671258763,USDT,SNX,sushiswap,uniswapV2,19.57,100000,0.008578821670428265,45,-44.99142117841957,90
1756671258887,USDC,SNX,sushiswap,uniswapV2,29.88,100000,1.3203003003906262,45,-43.67969969969938,90
1756671258924,LINK,AAVE,uniswapV2,sushiswap,99.99,100000,0.4543596798800742,45,-134.54564032011993,90
1756671258944,DAI,COMP,sushiswap,uniswapV2,97.64,100000,3.823052193248828,45,-131.17694780675117,90
1756671258982,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671258982,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671258982,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671259271,LINK,UNI,sushiswap,uniswapV2,99.97,100000,1136.8250480918448,45,1001.8250480918448,90
1756671259289,UNI,COMP,sushiswap,uniswapV2,99.31,100000,6.266401305381941,45,-128.73359869461805,90
1756671259366,WETH,TUSD,sushiswap,uniswapV2,66.86,100000,16105.584931808338,45,15970.584931808338,90
1756671259419,WETH,LINK,sushiswap,uniswapV2,9.84,100000,5768.614043442737,45,5633.614043442737,90
1756671259420,WETH,LINK,shibaswap,uniswapV2,98.1,100000,57471.59918682747,45,57336.59918682747,90
1756671259420,WETH,LINK,shibaswap,sushiswap,97.89,100000,51702.98514338473,45,51567.98514338473,90
1756671259441,USDT,SHIB,uniswapV2,shibaswap,77.42,100000,1371214791.3690372,45,1371214746.3690372,90
1756671259636,USDC,COMP,sushiswap,uniswapV2,65.31,100000,0.07010831167670452,45,-44.92989168841329,90
1756671259641,DAI,MATIC,uniswapV2,sushiswap,91.73,100000,70.23902463489055,45,-64.76097536510943,90
1756671259642,DAI,MATIC,uniswapV2,shibaswap,87.4,100000,43.902669515614555,45,-91.09733048438545,90
1756671259642,DAI,MATIC,shibaswap,sushiswap,34.39,100000,26.336355119276007,45,-108.663644880724,90
1756671259727,WETH,BUSD,sushiswap,uniswapV2,64.88,100000,129.93869779422374,45,-5.061302205776251,90
1756671259787,UNI,MATIC,uniswapV2,sushiswap,99.87,100000,0.24260489380730177,45,-134.7573951061927,90
